IdRegional;Municipio
7782;6158 - SANTA ANA - BOYACA
7783;10112 - SANTA ANA - CAUCA
7784;0 - SANTA ANA - CHOCO
7785;0 - SANTA ANA - MAGDALENA
7786;21128 - SANTA ANA - NARINO
7787;25033 - SANTA ANA - RISARALDA
7788;19066 - SANTA ANA  - MAGDALENA
7789;2118 - SANTA BARBARA - ANTIOQUIA
7790;2167 - SANTA BARBARA - ANTIOQUIA
7791;0 - SANTA BARBARA - ARAUCA
7792;6110 - SANTA BARBARA - BOYACA
7793;0 - SANTA BARBARA - CASANARE
7794;10113 - SANTA BARBARA - CAUCA
7795;0 - SANTA BARBARA - CESAR
7796;12068 - SANTA BARBARA - CHOCO
7797;0 - SANTA BARBARA - CUNDINAMARCA
7798;0 - SANTA BARBARA - HUILA
7799;0 - SANTA BARBARA - NARINO
7800;0 - SANTA BARBARA - RISARALDA
7801;27241 - SANTA BARBARA - SANTANDER
7802;29132 - SANTA BARBARA - TOLIMA
7803;32009 - SANTA BARBARA - VICHADA
7804;21129 - SANTA BARBARA  (ISCUANDE) - NARINO
7805;0 - SANTA BARBARA CENTRO - NARINO
7806;0 - SANTA BARBARA DE PINTO - MAGDALENA
7807;19046 - SANTA BARBARA DE PINTO- - MAGDALENA
7808;0 - SANTA BRIGIDA - NARINO
7809;0 - SANTA CATALINA - ANTIOQUIA
7810;0 - SANTA CATALINA - BOLIVAR
7811;0 - SANTA CATALINA - CHOCO
7812;0 - SANTA CATALINA - NARINO
7813;0 - SANTA CATALINA - NORTE DE SANTANDER
7814;5061 - SANTA CATALINA  - BOLIVAR
7815;0 - SANTA CECILIA - CESAR
7816;0 - SANTA CECILIA - CORDOBA
7817;0 - SANTA CECILIA - CUNDINAMARCA
7818;21130 - SANTA CECILIA - NARINO
7819;0 - SANTA CECILIA - NORTE DE SANTANDER
7820;25028 - SANTA CECILIA - RISARALDA
7821;0 - SANTA CECILIA - VICHADA
7822;0 - SANTA CLARA - BOYACA
7823;0 - SANTA CLARA - CAUCA
7824;0 - SANTA CLARA - CORDOBA
7825;0 - SANTA CLARA - MAGDALENA
7826;0 - SANTA COA - BOLIVAR
7827;0 - SANTA COITA - BOLIVAR
7828;4028 - SANTA CRUZ - ATLANTICO
7829;5181 - SANTA CRUZ - BOLIVAR
7830;0 - SANTA CRUZ - CASANARE
7831;0 - SANTA CRUZ - CAUCA
7832;14206 - SANTA CRUZ - CUNDINAMARCA
7833;0 - SANTA CRUZ - LA GUAJIRA
7834;0 - SANTA CRUZ - NARINO
7835;0 - SANTA CRUZ - VALLE DEL CAUCA
7836;21131 - SANTA CRUZ  (GUACHAVES) - NARINO
7837;27242 - SANTA CRUZ DE LA COLINA - SANTANDER
7838;0 - SANTA CRUZ DE LORICA - CORDOBA
7839;0 - SANTA CRUZ DE SIGUIN - CAUCA
7840;2222 - SANTA ELENA - ANTIOQUIA
7841;5166 - SANTA ELENA - BOLIVAR
7842;7070 - SANTA ELENA - CALDAS
7843;21179 - SANTA ELENA - NARINO
7844;0 - SANTA ELENA - RISARALDA
7845;0 - SANTA ELENA - SANTANDER
7846;29133 - SANTA ELENA - TOLIMA
7847;0 - SANTA ELENA - VALLE DEL CAUCA
7848;0 - SANTA ELENA DE CUSIVA - CASANARE
7849;0 - SANTA EMILIA - RISARALDA
7850;0 - SANTA FE - BOLIVAR
7851;0 - SANTA FE - CORDOBA
7852;0 - SANTA FE - HUILA
7853;2010 - SANTA FE ANTIOQUIA - ANTIOQUIA
7854;0 - SANTA FE DEL ARCIAL - CORDOBA
7855;0 - SANTA FE DEL CAGUAN - CAQUETA
7856;0 - SANTA GENOVEVA DE DOCORDO - CHOCO
7857;2154 - SANTA HELENA - ANTIOQUIA
7858;0 - SANTA HELENA - BOLIVAR
7859;0 - SANTA HELENA - BOYACA
7860;0 - SANTA HELENA - CAUCA
7861;30167 - SANTA HELENA - VALLE DEL CAUCA
7862;0 - SANTA HELENA DE UPIA - CASANARE
7863;27243 - SANTA HELENA DEL OPON - SANTANDER
7864;2225 - SANTA INES - ANTIOQUIA
7865;0 - SANTA INES - CUNDINAMARCA
7866;0 - SANTA INES - MAGDALENA
7867;28067 - SANTA INES - SUCRE
7868;0 - SANTA INES - TOLIMA
7869;30168 - SANTA INES - VALLE DEL CAUCA
7870;2224 - SANTA ISABEL - ANTIOQUIA
7871;0 - SANTA ISABEL - CESAR
7872;13065 - SANTA ISABEL - CORDOBA
7873;0 - SANTA ISABEL - NARINO
7874;29134 - SANTA ISABEL - TOLIMA
7875;0 - SANTA JUANA - CAUCA
7876;10114 - SANTA LETICIA - CAUCA
7877;0 - SANTA LIBRADA - HUILA
7878;0 - SANTA LUCIA - ANTIOQUIA
7879;4029 - SANTA LUCIA - ATLANTICO
7880;5062 - SANTA LUCIA - BOLIVAR
7881;0 - SANTA LUCIA - CESAR
7882;0 - SANTA LUCIA - CHOCO
7883;13066 - SANTA LUCIA - CORDOBA
7884;0 - SANTA LUCIA - HUILA
7885;21132 - SANTA LUCIA - NARINO
7886;23015 - SANTA LUCIA - PUTUMAYO
7887;0 - SANTA LUCIA - SUCRE
7888;0 - SANTA LUCIA - TOLIMA
7889;30169 - SANTA LUCIA - VALLE DEL CAUCA
7890;0 - SANTA LUISA - VALLE DEL CAUCA
7891;6111 - SANTA MARIA - BOYACA
7892;10159 - SANTA MARIA - CAUCA
7893;18070 - SANTA MARIA - HUILA
7894;0 - SANTA MARIA - NORTE DE SANTANDER
7895;0 - SANTA MARIA - VALLE DEL CAUCA
7896;0 - SANTA MARIA DEL DARIEN - CHOCO
7897;0 - SANTA MARIA LA BAJA - META
7898;21133 - SANTA MARIA ROSARIO - NARINO
7899;14124 - SANTA MARTA - CUNDINAMARCA
7900;19000 - SANTA MARTA - MAGDALENA
7901;21134 - SANTA MARTA - NARINO
7902;29135 - SANTA MARTA - TOLIMA
7903;0 - SANTA MARTINA - ANTIOQUIA
7904;0 - SANTA MONICA - BOLIVAR
7905;0 - SANTA MONICA - NARINO
7906;0 - SANTA OLANIA - META
7907;0 - SANTA PABLA - BOLIVAR
7908;2119 - SANTA RITA - ANTIOQUIA
7909;4054 - SANTA RITA - ATLANTICO
7910;0 - SANTA RITA - CASANARE
7911;10115 - SANTA RITA - CAUCA
7912;12045 - SANTA RITA - CHOCO
7913;0 - SANTA RITA - CUNDINAMARCA
7914;19109 - SANTA RITA - MAGDALENA
7915;0 - SANTA RITA - NARINO
7916;27245 - SANTA RITA - SANTANDER
7917;0 - SANTA RITA - TOLIMA
7918;30170 - SANTA RITA - VALLE DEL CAUCA
7919;32002 - SANTA RITA - VICHADA
7920;0 - SANTA RITA DEL RIO NEGRO - CUNDINAMARCA
7921;18071 - SANTA RITA-SAN MIGUEL - HUILA
7922;5063 - SANTA ROSA - BOLIVAR
7923;6162 - SANTA ROSA - BOYACA
7924;0 - SANTA ROSA - CAQUETA
7925;10116 - SANTA ROSA - CAUCA
7926;12046 - SANTA ROSA - CHOCO
7927;13067 - SANTA ROSA - CORDOBA
7928;14125 - SANTA ROSA - CUNDINAMARCA
7929;0 - SANTA ROSA - LA GUAJIRA
7930;19067 - SANTA ROSA - MAGDALENA
7931;0 - SANTA ROSA - META
7932;21135 - SANTA ROSA - NARINO
7933;27246 - SANTA ROSA - SANTANDER
7934;0 - SANTA ROSA - SUCRE
7935;0 - SANTA ROSA - VALLE DEL CAUCA
7936;0 - SANTA ROSA BAJA - CAUCA
7937;25029 - SANTA ROSA DE CABAL - RISARALDA
7938;0 - SANTA ROSA DE CARACOL - CESAR
7939;0 - SANTA ROSA DE JUANAMBU - PUTUMAYO
7940;5091 - SANTA ROSA DE LIMA - BOLIVAR
7941;2120 - SANTA ROSA DE OSOS - ANTIOQUIA
7942;10156 - SANTA ROSA DE SAIJA - CAUCA
7943;0 - SANTA ROSA DE SUCUMBIOS - PUTUMAYO
7944;0 - SANTA ROSA DE TAPIAS - VALLE DEL CAUCA
7945;6112 - SANTA ROSA DE VITERBO - BOYACA
7946;0 - SANTA ROSA DEL BALSAMO - CORDOBA
7947;0 - SANTA ROSA DEL CARARE - SANTANDER
7948;5116 - SANTA ROSA DEL SUR - BOLIVAR
7949;0 - SANTA ROSA LA CANA - CORDOBA
7950;0 - SANTA ROSA SUCUMBIOS - PUTUMAYO
7951;0 - SANTA ROSALIA - MAGDALENA
7952;32012 - SANTA ROSALIA - VICHADA
7953;0 - SANTA ROSITA - ANTIOQUIA
7954;14126 - SANTA ROSITA - CUNDINAMARCA
7955;1009 - SANTA SOFIA - AMAZONAS
7956;6113 - SANTA SOFIA - BOYACA
7957;0 - SANTA TERESA - ANTIOQUIA
7958;0 - SANTA TERESA - BOLIVAR
7959;0 - SANTA TERESA - BOYACA
7960;0 - SANTA TERESA - CAUCA
7961;0 - SANTA TERESA - MAGDALENA
7962;0 - SANTA TERESA - META
7963;0 - SANTA TERESA - NARINO
7964;0 - SANTA TERESA - SANTANDER
7965;29136 - SANTA TERESA - TOLIMA
7966;0 - SANTA TERESA - VALLE DEL CAUCA
7967;0 - SANTA TERESA BAJO - NARINO
7968;0 - SANTA TERESITA - BOLIVAR
7969;0 - SANTA TERESITA - CUNDINAMARCA
7970;0 - SANTA TERESITA - MAGDALENA
7971;0 - SANTA TERESITA - NORTE DE SANTANDER
7972;4048 - SANTA VERONICA - ATLANTICO
7973;0 - SANTAFE - NARINO
7974;0 - SANTAFE - SUCRE
7975;2160 - SANTAFE DE ANTIOQUIA - ANTIOQUIA
7976;0 - SANTAFE DE ICOTEA - BOLIVAR
7977;0 - SANTAFE DEL CLARO (RIO VERDE) - CORDOBA
7978;0 - SANTAFE RALITO - CORDOBA
7979;7075 - SANTAGUEDA - CALDAS
7980;0 - SANTAMARIA - NARINO
7981;6114 - SANTANA - BOYACA
7982;0 - SANTANA - CUNDINAMARCA
7983;18072 - SANTANA - HUILA
7984;23018 - SANTANA - PUTUMAYO
7985;0 - SANTANA (LA LOMA) - CESAR
7986;0 - SANTANA BAJA - RISARALDA
7987;8014 - SANTANA LAS HERMOSAS - CAQUETA
7988;8032 - SANTANA RAMOS - CAQUETA
7989;21136 - SANTANDER - NARINO
7990;0 - SANTANDER - SUCRE
7991;1018 - SANTANDER (ARARACUARA)-(Cor. Dptal.) - AMAZONAS
7992;0 - SANTANDER (ROSA) - NARINO
7993;0 - SANTANDER DE LA CRUZ - CORDOBA
7994;10117 - SANTANDER DE QUILICHAO - CAUCA
7995;0 - SANTANDER SOLEDA - NARINO
7996;14127 - SANTANDERCITO - CUNDINAMARCA
7997;2193 - SANTIAGO - ANTIOQUIA
7998;10118 - SANTIAGO - CAUCA
7999;22083 - SANTIAGO - NORTE DE SANTANDER
8000;23008 - SANTIAGO - PUTUMAYO
8001;0 - SANTIAGO ABAJO - CORDOBA
8002;28068 - SANTIAGO APOSTOL - SUCRE
8003;0 - SANTIAGO ARRIBA - CORDOBA
8004;0 - SANTIAGO DE LA SELVA - CAQUETA
8005;0 - SANTIAGO DE TOLU - SUCRE
8006;0 - SANTIAGO DEL SUR - CORDOBA
8007;29137 - SANTIAGO PEREZ - TOLIMA
8008;0 - SANTIAGO POBRE - CORDOBA
8009;2121 - SANTO DOMINGO - ANTIOQUIA
8010;0 - SANTO DOMINGO - BOLIVAR
8011;0 - SANTO DOMINGO - BOYACA
8012;0 - SANTO DOMINGO - CAQUETA
8013;10119 - SANTO DOMINGO - CAUCA
8014;0 - SANTO DOMINGO - CESAR
8015;0 - SANTO DOMINGO - CORDOBA
8016;0 - SANTO DOMINGO - META
8017;0 - SANTO DOMINGO - NARINO
8018;0 - SANTO DOMINGO - NORTE DE SANTANDER
8019;0 - SANTO DOMINGO - SANTANDER
8020;0 - SANTO DOMINGO - VALLE DEL CAUCA
8021;0 - SANTO DOMINGO DE MEZA - BOLIVAR
8022;4030 - SANTO TOMAS - ATLANTICO
8023;0 - SANTO TOMAS - SUCRE
8024;2122 - SANTUARIO - ANTIOQUIA
8025;8015 - SANTUARIO - CAQUETA
8026;25030 - SANTUARIO - RISARALDA
8027;0 - SAPUARA - GUAINIA
8028;21137 - SAPUYES - NARINO
8029;12028 - SAPZURRO - CHOCO
8030;0 - SARARITO - NORTE DE SANTANDER
8031;0 - SARAVENA - ARAUCA
8032;3003 - SARAVENA  - ARAUCA
8033;0 - SARDINAS - ANTIOQUIA
8034;27247 - SARDINAS - SANTANDER
8035;0 - SARDINATA - META
8036;22084 - SARDINATA - NORTE DE SANTANDER
8037;0 - SASA - BOYACA
8038;14129 - SASAIMA - CUNDINAMARCA
8039;0 - SATIVA VIEJO - BOYACA
8040;6115 - SATIVANORTE - BOYACA
8041;6116 - SATIVASUR - BOYACA
8042;5106 - SATO - BOLIVAR
8043;0 - SATOBA ARRIBA - BOYACA
8044;27248 - SAUCARA - SANTANDER
8045;0 - SAUCE - CAUCA
8046;0 - SAUCE A - NARINO
8047;0 - SAUJI - CAUCA
8048;12049 - SAUTATA (PERANCHO) - CHOCO
8049;0 - SEBASTOPOL-DIVISO - CAQUETA
8050;0 - SECADERO - NARINO
8051;0 - SECTOR ALVAREZ - CUNDINAMARCA
8052;0 - SECTOR CARE PERRO - CUNDINAMARCA
8053;0 - SECTOR CEMENTERIO - CUNDINAMARCA
8054;0 - SECTOR PAN DE AZUCAR - CUNDINAMARCA
8055;0 - SECTOR PRADO ENTRADA A CANELON - CUNDINAMARCA
8056;0 - SECTOR ZAMORA - CUNDINAMARCA
8057;0 - SECTORES CHAUTA Y CHAPARRO - CUNDINAMARCA
8058;2123 - SEGOVIA - ANTIOQUIA
8059;0 - SEGOVIA - CAUCA
8060;28069 - SEGOVIA - SUCRE
8061;0 - SEGUENGUE - CAUCA
8062;0 - SEGUMBITA - NARINO
8063;0 - SEGUNDA MOJARRA - CHOCO
8064;0 - SEGUNDO CAMPAMENTO - CUNDINAMARCA
8065;0 - SEJAL (MAHIMACHI) - GUAINIA
8066;11062 - SEMPEGUA - CESAR
8067;0 - SENSELLA - PUTUMAYO
8068;0 - SERGIO PEREZ - NARINO
8069;14202 - SERREZUELITA - CUNDINAMARCA
8070;0 - SERVITA - META
8071;27249 - SERVITA - SANTANDER
8072;0 - SESEGO - CHOCO
8073;14130 - SESQUILE - CUNDINAMARCA
8074;0 - SEVERA - CORDOBA
8075;0 - SEVERINERA - CORDOBA
8076;2124 - SEVILLA - ANTIOQUIA
8077;19068 - SEVILLA - MAGDALENA
8078;30171 - SEVILLA - VALLE DEL CAUCA
8079;0 - SEVILLANO - MAGDALENA
8080;0 - SHIARE - VICHADA
8081;0 - SHIRURE - LA GUAJIRA
8082;0 - SI DIOS QUIERE - MAGDALENA
8083;0 - SI SE VAN - CORDOBA
8084;6117 - SIACHOQUE - BOYACA
8085;0 - SIATAME - BOYACA
8086;0 - SIATOYA - CUNDINAMARCA
8087;0 - SIBARCO - ATLANTICO
8088;14131 - SIBATE - CUNDINAMARCA
8089;10120 - SIBERIA - CAUCA
8090;14204 - SIBERIA - CUNDINAMARCA
8091;0 - SIBERIA - MAGDALENA
8092;0 - SIBERIA - PUTUMAYO
8093;23009 - SIBUNDOY - PUTUMAYO
8094;0 - SICARA - CORDOBA
8095;0 - SICARARE - CESAR
8096;0 - SIDERURGICA - BOYACA
8097;0 - SIDON - NARINO
8098;18037 - SIERRA DE GRAMAL - HUILA
8099;0 - SIERRA DE LA CANADA - HUILA
8100;16040 - SIERRA MONTANA - LA GUAJIRA
8101;0 - SIERRA MORENA - ANTIOQUIA
8102;0 - SIERRITA - ANTIOQUIA
8103;0 - SIETE DE AGOSTO - AMAZONAS
8104;28070 - SIETE PALMAS - SUCRE
8105;0 - SIETE TROJES - CUNDINAMARCA
8106;2234 - SIETE VUELTAS - ANTIOQUIA
8107;0 - SILOE - SUCRE
8108;22085 - SILOS - NORTE DE SANTANDER
8109;22102 - SILOS - NORTE DE SANTANDER
8110;0 - SILVA - VALLE DEL CAUCA
8111;14132 - SILVANIA - CUNDINAMARCA
8112;0 - SILVANIA - HUILA
8113;10121 - SILVIA - CAUCA
8114;27251 - SIMACOTA - SANTANDER
8115;11077 - SIMANA - CESAR
8116;14133 - SIMIJACA - CUNDINAMARCA
8117;5064 - SIMITI - BOLIVAR
8118;0 - SIMON BOLIVAR - CUNDINAMARCA
8119;0 - SIMON BOLIVAR - NARINO
8120;0 - SIMON BOLIVAR - PUTUMAYO
8121;0 - SIMON BOLIVAR - VALLE DEL CAUCA
8122;0 - SINAI - ANTIOQUIA
8123;0 - SINAI - CAQUETA
8124;0 - SINAI - CAUCA
8125;0 - SINAI (ACHAPOS) - PUTUMAYO
8126;28071 - SINCE - SUCRE
8127;5120 - SINCELEJITO - BOLIVAR
8128;0 - SINCELEJITO - CORDOBA
8129;0 - SINCELEJITO - SUCRE
8130;28000 - SINCELEJO - SUCRE
8131;5081 - SINCERIN - BOLIVAR
8132;0 - SINDAMANOY I - CUNDINAMARCA
8133;0 - SINIFANA - ANTIOQUIA
8134;0 - SINZONA - BOLIVAR
8135;12031 - SIPI - CHOCO
8136;0 - SIPIRRA - CALDAS
8137;6118 - SIRASI - BOYACA
8138;0 - SIRGUAZA - BOYACA
8139;0 - SIRIMUNDA - VALLE DEL CAUCA
8140;0 - SIRIVANA - CASANARE
8141;0 - SITIO NUEVO - ARAUCA
8142;5065 - SITIO NUEVO - BOLIVAR
8143;0 - SITIO NUEVO - CORDOBA
8144;0 - SITIO NUEVO - LA GUAJIRA
8145;0 - SITIO NUEVO - MAGDALENA
8146;0 - SITIO NUEVO - SANTANDER
8147;0 - SITIO VIEJO - ANTIOQUIA
8148;13069 - SITIO VIEJO - CORDOBA
8149;19069 - SITIONUEVO - MAGDALENA
8150;0 - SIVIRU - CHOCO
8151;14168 - SOACHA - CUNDINAMARCA
8152;6119 - SOATA - BOYACA
8153;0 - SOBRESABANA - ANTIOQUIA
8154;0 - SOCAVON - ATLANTICO
8155;6120 - SOCHA - BOYACA
8156;6121 - SOCHA - BOYACA
8157;0 - SOCORRITO - SANTANDER
8158;0 - SOCORRITOS - SANTANDER
8159;6166 - SOCORRO - BOYACA
8160;27253 - SOCORRO - SANTANDER
8161;0 - SOCORRO 1 - BOLIVAR
8162;0 - SOCORRO DE SABANAS - ANTIOQUIA
8163;6122 - SOCOTA - BOYACA
8164;0 - SOFONIAS YACUP - NARINO
8165;6123 - SOGAMOSO - BOYACA
8166;0 - SOGAMOSO - SANTANDER
8167;0 - SOL DE ORIENTE - SANTANDER
8168;8011 - SOLANO - CAQUETA
8169;4031 - SOLEDAD - ATLANTICO
8170;11082 - SOLEDAD - CESAR
8171;0 - SOLEDAD - NARINO
8172;22086 - SOLEDAD - NORTE DE SANTANDER
8173;0 - SOLEDAD - SANTANDER
8174;0 - SOLEDAD DE YANTIN - CAUCA
8175;0 - SOLIS - CORDOBA
8176;8029 - SOLITA - CAQUETA
8177;6124 - SOMONDOCO - BOYACA
8178;30172 - SONSO - VALLE DEL CAUCA
8179;2125 - SONSON - ANTIOQUIA
8180;2126 - SOPETRAN - ANTIOQUIA
8181;0 - SOPLADOR - MAGDALENA
8182;0 - SOPLAVIENTO - BOLIVAR
8183;5066 - SOPLAVIENTO  - BOLIVAR
8184;14134 - SOPO - CUNDINAMARCA
8185;0 - SORA - BOYACA
8186;6125 - SORA  - BOYACA
8187;0 - SORACA - BOYACA
8188;6126 - SORACA - BOYACA
8189;0 - SORCA - BOYACA
8190;0 - SORIANO - BOYACA
8191;0 - SOROCO SAN JOSE - CHOCO
8192;6127 - SOTAQUIRA - BOYACA
8193;10140 - SOTARA  (PAISPAMBA) - CAUCA
8194;21138 - SOTOMAYOR - NARINO
8195;0 - SOUTH WEST BAY - SAN ANDRES Y PROVIDENCIA
8196;0 - SOYA - BOLIVAR
8197;0 - SOYA - CUNDINAMARCA
8198;0 - STELLA MARQUEZ - NARINO
8199;27254 - SUAITA - SANTANDER
8200;4032 - SUAN - ATLANTICO
8201;0 - SUANEME - BOYACA
8202;0 - SUAREZ - CAUCA
8203;27287 - SUAREZ - SANTANDER
8204;29139 - SUAREZ - TOLIMA
8205;10122 - SUAREZ  - CAUCA
8206;18073 - SUAZA - HUILA
8207;14135 - SUBACHOQUE - CUNDINAMARCA
8208;0 - SUBIA - CUNDINAMARCA
8209;0 - SUCESION - BOLIVAR
8210;2214 - SUCRE - ANTIOQUIA
8211;10123 - SUCRE - CAUCA
8212;0 - SUCRE - CUNDINAMARCA
8213;0 - SUCRE - NARINO
8214;27255 - SUCRE - SANTANDER
8215;28072 - SUCRE - SUCRE
8216;0 - SUCRE GUINULTE - NARINO
8217;0 - SUCUMBIOS - NARINO
8218;14136 - SUESCA - CUNDINAMARCA
8219;14137 - SUEVA - CUNDINAMARCA
8220;0 - SUMAPAZ - NARINO
8221;0 - SUMAPAZ LA PLAYA - CUNDINAMARCA
8222;0 - SUNUBA - BOYACA
8223;6169 - SUPANECA ARRIBA - BOYACA
8224;14138 - SUPATA - CUNDINAMARCA
8225;7071 - SUPIA - CALDAS
8226;0 - SUR - ANTIOQUIA
8227;0 - SUR DE ATA - TOLIMA
8228;27256 - SURATA - SANTANDER
8229;0 - SURBA Y BONZA - BOYACA
8230;20031 - SURIMENA - META
8231;12051 - SURUCO SANTA MONICA - CHOCO
8232;14139 - SUSA - CUNDINAMARCA
8233;0 - SUSA - SANTANDER
8234;0 - SUSACA - BOYACA
8235;6128 - SUSACON - BOYACA
8236;6164 - SUSE - BOYACA
8237;0 - SUSUMUCO - CUNDINAMARCA
8238;0 - SUTA ARRIBA - BOYACA
8239;6129 - SUTAMARCHAN - BOYACA
8240;14140 - SUTATAUSA - CUNDINAMARCA
8241;6130 - SUTATENZA - BOYACA
8242;2163 - TABACAL - ANTIOQUIA
8243;0 - TABACAL - NARINO
8244;0 - TABACO - LA GUAJIRA
8245;21140 - TABILES - NARINO
8246;14141 - TABIO - CUNDINAMARCA
8247;27257 - TABLANCA - SANTANDER
8248;0 - TABLAZO HATILLO - ANTIOQUIA
8249;0 - TABLON DE TAMARA - CASANARE
8250;0 - TABLON DULCE LA PAMPA - NARINO
8251;0 - TABLONCITO - CAUCA
8252;0 - TABLONES - VALLE DEL CAUCA
8253;0 - TABLONES ALTOS - CAUCA
8254;0 - TABUJITO - NARINO
8255;0 - TABURETERA - BOLIVAR
8256;5067 - TACALOA - BOLIVAR
8257;0 - TACAMOCHITO - BOLIVAR
8258;5068 - TACAMOCHO - BOLIVAR
8259;0 - TACARIMENA - CASANARE
8260;5069 - TACASALUMA - BOLIVAR
8261;0 - TACUAYA - NARINO
8262;10124 - TACUEYO - CAUCA
8263;5100 - TACUYALTA - BOLIVAR
8264;0 - TADIA - ANTIOQUIA
8265;12024 - TADO - CHOCO
8266;0 - TAFURITO - TOLIMA
8267;12057 - TAGACHI - CHOCO
8268;19104 - TAGANGA - MAGDALENA
8269;0 - TAGUAIRA - LA GUAJIRA
8270;0 - TAGUALES - VALLE DEL CAUCA
8271;0 - TAIBA - RISARALDA
8272;0 - TAIJITA - NARINO
8273;0 - TAINDALA - NARINO
8274;0 - TAJO MEDIO - TOLIMA
8275;12065 - TAJUATO - CHOCO
8276;0 - TAJUMBINA - NARINO
8277;0 - TALAGA - CAUCA
8278;5070 - TALAIGUA NUEVO - BOLIVAR
8279;5131 - TALAIGUA VIEJO - BOLIVAR
8280;0 - TALAMBI - NARINO
8281;14142 - TALAUTA - CUNDINAMARCA
8282;0 - TALIPA - CUNDINAMARCA
8283;11064 - TAMALAMEQUE - CESAR
8284;0 - TAMALAMEQUITO - MAGDALENA
8285;0 - TAMAQUITO - CESAR
8286;6159 - TAMARA - BOYACA
8287;9012 - TAMARA - CASANARE
8288;0 - TAMBILLO - NARINO
8289;0 - TAMBILLO BRAVOS - NARINO
8290;0 - TAMBO REDONDO - SANTANDER
8291;0 - TAMBORAL - CHOCO
8292;0 - TAMBORAL - VALLE DEL CAUCA
8293;0 - TAMBORES - RISARALDA
8294;3004 - TAME - ARAUCA
8295;2127 - TAMESIS - ANTIOQUIA
8296;0 - TAMINANGO - CAUCA
8297;21141 - TAMINANGO - NARINO
8298;0 - TAMINANGUITO - NARINO
8299;0 - TAMIRCO - TOLIMA
8300;0 - TANAMA - NARINO
8301;0 - TANANDO - CHOCO
8302;0 - TANELA - CHOCO
8303;0 - TANGAREAL DE LA TOLA - NARINO
8304;0 - TANGAREAL DEL MIRA - NARINO
8305;21142 - TANGUA - NARINO
8306;0 - TANGUANA - NARINO
8307;0 - TANGUI - CHOCO
8308;0 - TAPARAJIN - LA GUAJIRA
8309;0 - TAPARAL - CAUCA
8310;0 - TAPARAL - CHOCO
8311;0 - TAPARAL - VALLE DEL CAUCA
8312;0 - TAPARALITO - CHOCO
8313;25031 - TAPARCAL - RISARALDA
8314;2128 - TAPARTO - ANTIOQUIA
8315;0 - TAPERA - CHOCO
8316;21143 - TAPIALQUER ALTO - NARINO
8317;0 - TAPIAS - CALDAS
8318;29162 - TAPIAS - TOLIMA
8319;0 - TARABITA - CAUCA
8320;31004 - TARAIRA - VAUPES
8321;1002 - TARAPACA - AMAZONAS
8322;0 - TARAPACA - ANTIOQUIA
8323;0 - TARAPACA - RISARALDA
8324;1019 - TARAPACA (Cor. Departamental) - AMAZONAS
8325;0 - TARAVIRA - CAUCA
8326;2129 - TARAZA - ANTIOQUIA
8327;0 - TARGUALA - NORTE DE SANTANDER
8328;0 - TARIDO - CHOCO
8329;0 - TAROA - LA GUAJIRA
8330;18074 - TARQUI - HUILA
8331;0 - TARQUI - RISARALDA
8332;0 - TARRAGONA (PARTE BAJA) - VALLE DEL CAUCA
8333;30173 - TARRAGONA PARTE ALTA - VALLE DEL CAUCA
8334;2130 - TARSO - ANTIOQUIA
8335;0 - TARTARIN MOREIRA - ANTIOQUIA
8336;0 - TASAJERA - BOLIVAR
8337;19093 - TASAJERA - MAGDALENA
8338;6131 - TASCO - BOYACA
8339;0 - TASDAN - NARINO
8340;0 - TASNAQUE - NARINO
8341;0 - TATI - CUNDINAMARCA
8342;9007 - TAURAMENA - CASANARE
8343;14143 - TAUSA - CUNDINAMARCA
8344;0 - TEATINO - CHOCO
8345;0 - TEBADA - CHOCO
8346;0 - TEGRIA - BOYACA
8347;0 - TEGUITA - CASANARE
8348;0 - TEISLANDIA - CASANARE
8349;18075 - TELLO - HUILA
8350;0 - TELPI - NARINO
8351;14144 - TENA - CUNDINAMARCA
8352;5152 - TENCHE - BOLIVAR
8353;0 - TENERIFE - CORDOBA
8354;19070 - TENERIFE - MAGDALENA
8355;30174 - TENERIFE - VALLE DEL CAUCA
8356;14145 - TENJO - CUNDINAMARCA
8357;0 - TENJO - VALLE DEL CAUCA
8358;6132 - TENZA - BOYACA
8359;22088 - TEORAMA - NORTE DE SANTANDER
8360;0 - TEQUENDAMA - CAUCA
8361;0 - TEQUENDAMA - CORDOBA
8362;27259 - TEQUIA - SANTANDER
8363;0 - TERAIMBE - NARINO
8364;0 - TERAN - CUNDINAMARCA
8365;0 - TERAN - NARINO
8366;0 - TERCER CAMPAMENTO - CUNDINAMARCA
8367;0 - TERMALES - CHOCO
8368;0 - TERMOELECTRICA - CORDOBA
8369;0 - TERRAPLEN - CESAR
8370;0 - TERRON - CORDOBA
8371;18076 - TERUEL - HUILA
8372;18077 - TESALIA - HUILA
8373;0 - TESCUAL ALTO - NARINO
8374;0 - TESTERIA - NARINO
8375;0 - TETEYE - PUTUMAYO
8376;0 - TETILLAL - VALLE DEL CAUCA
8377;14146 - TIBACUY - CUNDINAMARCA
8378;6133 - TIBANA - BOYACA
8379;0 - TIBAQUIRA - BOYACA
8380;6134 - TIBASOSA - BOYACA
8381;14147 - TIBIRITA - CUNDINAMARCA
8382;22089 - TIBU - NORTE DE SANTANDER
8383;0 - TICOLE ISLA - CHOCO
8384;0 - TIE - ANTIOQUIA
